time_on_site,clicks,sentiment,recency,frequency,monetary,satisfaction,engagement_score,experience_score,buying_score,engagement_level,experience_level,buying_level
7.546659285,12,0.570569915,26.92654733,5,212.4995405,1.193504749,43.78985806,38.84540544,39.65248255,Medium,Medium,Medium
8.538955319,18,0.737158932,1.046711426,7,198.4135672,3.326184223,48.03699676,51.34046181,48.03699676,High,High,High
15.63163414,15,0.743602287,12.96677892,6,189.9960148,4.322824051,46.45954467,63.38568172,46.45954467,High,High,High
2.854868864,25,-0.611944443,22.57340303,5,174.3480852,3.385602114,34.73637055,40.83035225,34.73637055,Medium,Medium,Medium
11.53439516,11,-0.510082489,10.9038458,6,179.0247003,4.424047824,42.69366364,43.79295612,42.69366364,Medium,Medium,Medium
10.25020777,16,0.206379509,22.47854169,3,203.345441,2.80109342,47.1669891,49.75132169,47.1669891,High,High,High
11.00667929,9,-0.066723724,5.665810264,2,190.1943107,3.87145177,40.12785143,49.88885377,40.12785143,Medium,High,Medium
8.658569857,14,-0.28055723,4.034309618,4,234.0644108,3.435083245,45.66482707,48.14294918,45.66482707,High,High,High
8.290845775,13,0.930534913,21.03853399,4,184.6678324,2.890406899,44.77728608,49.44324413,44.77728608,Medium,High,Medium
7.959099324,13,-0.570559847,6.521857128,4,175.9713705,1.087081889,44.77728608,38.69679923,39.91962212,Medium,Medium,Medium
10.69845124,15,0.702169948,1.191701646,8,175.0204473,4.430670002,46.45954467,62.53002783,46.45954467,High,High,High
6.845044347,18,0.210787506,19.84598863,5,168.9014906,4.735590295,45.64402187,51.05815499,45.64402187,High,High,High
16.75759898,10,0.390795051,21.84033029,3,218.4192816,2.561460032,41.47760831,48.7210217,41.47760831,Medium,High,Medium
7.047412669,17,0.547744952,23.71429387,4,189.2426858,4.558808804,45.984291,57.21406431,45.984291,High,High,High
5.18904376,14,-0.057706064,0.636742911,6,206.0841948,3.223393561,42.21551054,49.91725347,42.21551054,Medium,High,Medium
11.82693031,16,0.949013256,19.31708375,5,158.1632913,4.242840065,47.1669891,75.71307879,47.1669891,High,High,High
6.241729387,13,-0.039164759,22.39911914,6,235.2320813,1.650853818,44.53500963,43.26123237,41.66693761,Medium,Medium,Medium
6.05597598,12,-0.434712227,17.53954693,2,201.3955933,4.70899236,43.78985806,45.53764399,43.78985806,Medium,High,Medium
8.337194675,17,0.81243571,22.60617747,2,219.6777101,2.561364264,47.79142638,45.85800522,47.79142638,High,High,High
12.15981784,15,-0.033977729,14.39106675,5,198.4876483,3.922827085,46.45954467,49.96940985,46.45954467,High,High,High
6.32344868,12,0.856976237,22.83896322,4,204.3096247,1.175756597,43.78985806,29.01205154,39.62145596,Medium,Low,Medium
12.53459034,11,0.061984946,25.8325193,6,180.4715377,4.668896952,42.69366364,50.09508346,42.69366364,Medium,High,Medium
6.68887509,9,-0.5469421,0.024477004,4,201.384445,3.33149892,40.12785143,42.80846543,40.12785143,Medium,Medium,Medium
5.54835664,19,-0.312190881,27.95109346,8,209.9949821,4.772458848,43.0662577,47.70353926,43.0662577,Medium,High,Medium
14.0634674,12,0.964166685,25.80974784,3,205.1856636,1.610275729,43.78985806,21.97692733,41.16972125,Medium,Low,Medium
12.06791839,13,-0.579876654,23.08626207,9,217.1555814,3.075062094,44.77728608,41.84784787,42.9659485,Medium,Medium,Medium
2.011840784,16,-0.275096921,7.113483883,4,170.0223069,2.682966993,30.85357304,48.21261808,30.85357304,Unknown,High,Unknown
9.831492663,16,-0.423133973,11.74226925,3,190.449427,1.228932328,47.1669891,40.5096376,41.00546508,High,Medium,Medium
4.408290401,19,0.431997862,20.86259982,7,193.3310174,4.00663602,40.12822026,54.40600112,40.12822026,Medium,High,Medium
2.092361613,15,-0.536574009,13.0622092,3,208.6954249,4.782056976,31.26205485,43.09512603,31.26205485,Medium,Medium,Medium
3.778994683,14,0.663493862,22.56328555,6,208.8996178,3.075299574,38.16960019,50.06422094,38.16960019,Medium,High,Medium
3.596429099,18,0.917203424,25.79804772,6,189.172063,1.405136156,37.54829415,25.43736378,36.57178516,Medium,Low,Medium
11.20013735,15,-0.167017141,18.21689781,7,218.8677437,4.953231286,46.45954467,49.33025267,46.45954467,High,High,High
4.458670081,13,-0.013163508,20.8048795,3,199.1370722,1.541703267,40.27367744,42.78880657,39.02704757,Medium,Medium,Medium
9.586275643,11,0.573524709,3.328134164,7,194.9351631,1.43827102,42.69366364,39.54034161,39.8704357,Medium,Medium,Medium
8.994948525,11,-0.116995923,18.21106271,4,191.9354622,3.533922332,42.69366364,49.66774571,42.69366364,Medium,High,Medium
8.091241434,18,-0.860923393,2.664168422,8,220.0894527,2.010310806,47.50169513,29.00869424,41.22264797,High,Low,Medium
11.24870912,10,0.087394991,0.649411859,5,221.8518384,2.414683992,41.47760831,48.13183714,41.47760831,Medium,High,Medium
10.60646582,12,0.044391496,22.13276713,4,204.6419206,4.063181418,43.78985806,50.05021503,43.78985806,Medium,High,Medium
9.707627659,14,-0.161542934,25.45115653,5,197.2084687,3.553915875,45.66482707,49.37397495,45.66482707,High,High,High
8.344728457,12,-0.421016091,20.82624239,6,181.4271467,2.627265046,43.78985806,45.81981357,43.78985806,Medium,High,Medium
5.879112372,11,-0.511343698,19.29156674,5,214.4984537,3.514161516,42.69366364,43.76079002,42.69366364,Medium,Medium,Medium
6.729462061,16,0.070135774,20.54937056,4,217.3860814,4.594107716,45.44374209,50.12272083,45.44374209,High,High,High
10.69232975,17,-0.6869552,28.85467355,4,214.6724645,2.024149038,47.79142638,38.09449394,42.57431914,High,Medium,Medium
4.800957974,19,-0.7406473,8.714883813,6,216.9221027,3.182536545,41.22205808,35.76833556,39.46266114,Medium,Medium,Medium
8.549711772,11,-0.019038747,20.75094834,5,199.396388,1.52648347,42.69366364,42.7272822,40.26394357,Medium,Medium,Medium
4.738600825,14,-0.266571022,13.314928,2,191.6943544,3.792429204,41.05403043,48.32012718,41.05403043,Medium,High,Medium
16.19825665,13,0.563737689,12.79813512,7,179.2853915,3.19741657,44.77728608,50.34365048,44.77728608,Medium,High,Medium
11.66138558,17,-0.216175471,21.71342966,7,210.017653,1.855470894,47.79142638,44.15818134,43.90044199,High,Medium,Medium
8.232684723,14,0.816270334,18.3165779,5,191.7794846,4.414179007,45.66482707,67.1365101,45.66482707,High,High,High
5.423794769,13,-0.690945132,24.84211558,6,203.4175784,2.935725659,42.77829083,37.93315369,40.78430134,Medium,Medium,Medium
3.879411658,10,0.825935611,22.11428788,3,218.2236923,2.295104432,38.50073528,39.55189385,38.50073528,Medium,Medium,Medium
9.57531251,11,-0.649397345,24.91848915,5,201.765589,4.537071828,42.69366364,39.53154648,41.24693382,Medium,Medium,Medium
8.619350488,25,-0.53825742,2.828299417,6,211.8382954,4.877587946,48.12731642,43.04937972,44.44856222,High,Medium,Medium
9.127739645,16,-0.570060791,17.20715557,8,202.0548589,4.749515354,47.1669891,42.14205942,43.77391918,High,Medium,Medium
9.602300182,13,0.567308351,5.341155488,5,196.3341009,3.657864213,44.77728608,53.29094487,44.77728608,Medium,High,Medium
6.272173346,19,-0.160160345,11.07228214,5,161.7987855,1.812710046,44.59410101,44.0026299,42.71212926,Medium,Medium,Medium
2.482349797,19,0.704608858,20.04370405,5,210.457664,1.498785882,33.12305109,36.86670854,33.12305109,Medium,Medium,Medium
12.10766515,17,0.312110519,0.958018958,1,167.0281819,4.483852923,47.79142638,52.29529346,47.79142638,High,High,High
9.875027959,17,-0.784420236,0.010348323,4,193.7352093,1.206054425,47.79142638,32.84804584,41.17239275,High,Medium,Medium
12.68756602,15,-0.948565882,28.83091859,6,231.5350474,2.355945839,46.45954467,22.04074943,40.57502982,High,Low,Medium
5.300304889,12,0.179554632,13.38491436,1,187.7907274,1.233108058,42.48627411,41.66762231,39.11603673,Medium,Medium,Medium
5.74643457,10,0.78821279,1.507549506,5,197.9820068,2.91676924,41.47760831,49.88566214,41.47760831,Medium,High,Medium
6.07367914,11,-0.55295977,1.585862054,8,182.814259,2.411188415,42.69366364,42.63875793,42.66143783,Medium,Medium,Medium
18.13276235,14,-0.107791954,28.57071984,6,182.2013892,2.035683914,45.26031279,45.58378843,44.29512032,High,High,Medium
9.444088729,11,-0.910434297,29.19817047,3,213.3511765,3.009911132,42.69366364,25.35242078,39.11312528,Medium,Low,Medium
8.796986396,11,-0.033567423,10.37797671,4,208.6104801,4.382271252,42.69366364,49.97001652,42.69366364,Medium,High,Medium
3.122588714,15,0.599319722,5.429309174,3,224.7407087,1.926010022,35.80854024,42.27321586,35.80854024,Medium,Medium,Medium
17.43362788,20,-0.041330624,12.95405342,8,202.2285546,1.124411256,49.02326539,41.71831668,40.10394548,High,Medium,Medium
15.43928305,16,-0.132086568,0.93218952,6,200.3081083,1.770239612,47.1669891,43.7976792,43.19288913,High,Medium,Medium
4.607512048,14,-0.511595147,16.92600143,10,202.4148773,2.96667212,40.69454927,43.75436858,40.69454927,Medium,Medium,Medium
9.073661559,17,0.069266054,8.265033446,9,186.4625853,3.388325114,47.79142638,50.11976973,47.79142638,High,High,High
9.63619561,10,0.680601023,14.22155584,2,198.659185,4.648259383,41.47760831,61.65193901,41.47760831,Medium,High,Medium
3.355935101,18,0.097035854,8.311430103,3,174.9589428,1.477808834,36.68918228,42.48922043,36.26438843,Medium,Medium,Medium
9.606489179,15,-0.413480221,12.36214984,7,192.7951711,1.524455486,46.45954467,41.5303447,41.69422466,High,Medium,Medium
11.69382056,17,0.575258063,22.86236507,9,228.3431571,4.619855028,47.79142638,58.01298832,47.79142638,High,High,High
9.456247318,18,-0.780471626,11.44647004,7,219.0285202,1.788741526,48.33601186,33.79914161,41.95163857,High,Medium,Medium
4.803934996,10,-0.928644568,5.572167936,2,219.9087295,4.217565029,41.22996693,23.83184787,38.25907203,Medium,Low,Medium
3.627958329,14,-0.602605542,27.34568725,6,196.2281004,3.936326582,37.65739149,41.13546809,37.65739149,Medium,Medium,Medium
7.71985787,12,0.060988292,21.13947083,2,201.6262813,2.47925018,43.78985806,48.49743875,43.78985806,Medium,High,Medium
15.17808951,15,-0.406790475,3.240582539,8,206.3349119,1.385919092,46.45954467,41.04450697,41.16980154,High,Medium,Medium
9.430229825,11,0.365185264,8.315717166,3,216.2658311,1.813273751,42.69366364,43.38162773,42.02479034,Medium,Medium,Medium
4.501971485,13,0.683189497,14.4798992,6,222.3268589,1.776270812,40.39759671,39.24214551,40.39759671,Medium,Medium,Medium
15.37939461,12,-0.364702263,18.16410598,5,199.0725781,2.645625488,43.78985806,46.86985111,43.78985806,Medium,High,Medium
5.386046454,21,0.503074339,10.8662167,9,183.5363325,2.823774279,42.68963941,49.74616433,42.68963941,Medium,High,Medium
7.960279569,16,-0.512393176,25.44176233,2,185.6559516,4.246965723,47.1669891,43.73397004,44.61909276,High,Medium,Medium
2.099312331,16,0.643230883,11.0930083,1,177.1947033,4.333630163,31.29687351,60.24560222,31.29687351,Medium,High,Medium
8.625949438,19,0.847365827,17.44348053,5,198.9979151,4.213140098,48.13470657,67.50673132,48.13470657,High,High,High
6.818233346,12,-0.200196972,12.26057406,6,194.1066874,3.065721535,43.78985806,49.04569391,43.78985806,Medium,High,Medium
5.900479189,20,-0.822647978,28.19108345,2,209.630229,4.062528589,43.83846498,31.44096498,40.08254147,Medium,Medium,Medium
5.681542539,16,-0.19145987,5.886276244,10,186.7423251,2.082175398,43.36492206,45.82661716,43.36492206,Medium,High,Medium
9.8921683,15,-0.253919668,21.06324239,2,195.8135107,4.229007622,46.45954467,48.47382976,46.45954467,High,High,High
5.283602806,13,0.018883669,24.09648324,6,203.8063836,1.014812694,42.44632867,41.66520045,38.82831323,Medium,Medium,Medium
6.396117622,11,-0.003784273,21.99705902,7,192.7064672,3.16159619,42.69366364,49.99812052,42.69366364,Medium,High,Medium
6.079543746,17,0.749896534,3.58163041,7,221.4525477,2.144911222,44.2098222,40.87640644,44.2098222,Medium,Medium,Medium
4.637956936,15,0.238856474,2.37370588,5,182.3065138,3.078918427,40.77880627,50.04097364,40.77880627,Medium,High,Medium
5.511514078,18,-0.846120906,26.95108176,5,188.8606675,1.902997861,42.98228503,29.98640222,39.55455672,Medium,Low,Medium
6.157988519,12,0.310917482,16.9869053,5,215.0929026,1.26106243,43.78985806,41.25686305,39.79639724,Medium,Medium,Medium
4.932619895,13,0.570885626,22.16433787,4,203.470202,2.755449822,41.56786958,49.47266333,41.56786958,Medium,High,Medium
4.676672169,10,-0.690351748,26.54957057,8,199.2977454,4.717055907,40.88527334,37.95725372,39.81740427,Medium,Medium,Medium
6.522383831,19,-0.577110417,7.40868989,4,219.4530028,1.438592751,45.06916041,39.48516486,40.8585333,High,Medium,Medium
12.65187975,13,0.820076156,14.31867385,2,198.5380916,3.338292485,44.77728608,51.98045906,44.77728608,Medium,High,Medium
8.741954186,20,0.909032681,28.428228,6,175.0177881,1.423320142,48.25802115,26.15511466,41.87468318,High,Low,Medium
7.74247886,18,-0.808694226,12.25955096,2,188.6033139,2.011283304,47.03763049,32.25580683,41.35479465,High,Medium,Medium
7.858228792,10,0.853416877,14.41278215,4,219.15815,1.664861821,41.47760831,31.25889554,40.41933527,Medium,Medium,Medium
5.228467849,12,0.998722142,13.71311212,7,191.5609044,4.584689365,42.31221862,82.58371063,42.31221862,Medium,High,Medium
4.61195452,13,-0.066285481,16.45419535,3,207.5735516,2.527759321,40.70687349,48.74421054,40.70687349,Medium,High,Medium
4.20412324,16,0.659767561,25.44089487,4,201.5263579,3.532468238,39.52211346,52.69302574,39.52211346,Medium,High,Medium
13.79155491,12,-0.612130824,12.19062891,5,240.626736,1.256525743,43.78985806,38.24788912,39.78546492,Medium,Medium,Medium
9.985085819,14,-0.043265294,10.62254606,5,199.24069,1.643213125,45.66482707,43.22299309,42.00866522,High,Medium,Medium
5.171926606,19,-0.777181996,18.80924811,2,200.4070583,2.860566403,42.17332644,33.97079366,39.64073405,Medium,Medium,Medium
9.331380367,10,0.398324551,3.216548614,4,200.2296403,2.038572635,41.47760831,44.92980943,41.47760831,Medium,Medium,Medium
4.215277764,10,-0.234136838,28.47578414,5,227.5309708,3.024278353,39.55593469,48.69926826,39.55593469,Medium,High,Medium
11.0001557,15,-0.707573667,5.64993475,2,204.7996783,2.40188726,46.45954467,37.24174479,41.96962001,High,Medium,Medium
9.365366192,12,-0.556156044,10.87989635,2,190.3540627,2.457761453,43.78985806,42.54781825,43.0170956,Medium,Medium,Medium
9.60243112,16,-0.737598109,22.31339467,6,205.9981844,4.368996956,47.1669891,35.90999063,41.92310812,High,Medium,Medium
20.06748644,18,-0.297431967,17.45430259,4,193.4716723,4.374910762,47.24737438,47.91464024,46.63476298,High,High,High
5.86505402,19,0.686986775,6.446820783,7,210.8714402,4.552446367,43.76329704,61.90677635,43.76329704,Medium,High,Medium
5.89418128,20,-0.071568454,20.73960136,3,223.728358,2.360210093,43.8251296,47.81504934,43.8251296,Medium,High,Medium
8.319552185,8,0.338232593,26.15307571,3,230.5310125,3.778957038,38.62709366,52.69206199,38.62709366,Medium,High,Medium
14.86712435,16,0.911187767,2.945148373,5,156.6312291,4.237833444,47.1669891,72.22637195,47.1669891,High,High,High
4.754108026,18,0.392627666,15.20281022,6,182.8854576,4.551382758,41.09599525,53.63061827,41.09599525,Medium,High,Medium
11.25658276,14,-0.514351442,8.503199721,3,216.8903216,1.897226913,45.66482707,43.05830354,43.64430346,High,Medium,Medium
5.716618871,11,-0.837713809,5.166891327,4,186.3160813,2.042069267,42.69366364,30.51986138,39.46418648,Medium,Unknown,Medium
8.851412058,19,0.644779425,17.13932448,4,201.5963264,1.314656427,48.3726667,37.71477505,41.5892477,High,Medium,Medium
10.69925869,12,-0.44150606,29.45197926,5,177.7078825,1.890804095,43.78985806,43.52071277,43.04190905,Medium,Medium,Medium
8.304573444,21,0.254109485,27.91843462,3,202.6558696,4.671025316,47.76498106,51.52839262,47.76498106,High,High,High
5.545505936,20,0.835357626,27.59710312,6,193.3521201,3.707229757,43.05979799,61.0446068,43.05979799,Medium,High,Medium
10.71844072,24,0.052612788,26.94952897,7,203.1952812,4.013751929,49.72143756,50.07029384,49.72143756,High,High,High
5.633949624,9,0.030756874,24.29536423,9,194.9853133,4.068235111,40.12785143,50.02582858,40.12785143,Medium,High,Medium
7.34318462,17,-0.234485992,21.61036097,7,211.7918832,1.567577565,46.45377231,42.55792344,41.88609266,High,Medium,Medium
11.27254582,7,-0.023246821,26.47759095,5,171.5633473,2.12866194,36.95360985,46.29289919,36.95360985,Medium,High,Medium
14.54923828,19,0.353981055,1.022239784,2,232.8111291,2.259894595,48.80292004,46.81646798,47.05069153,High,High,High
8.926657933,14,0.239748857,5.07585474,5,219.4191755,2.218777713,45.66482707,46.7421464,45.66482707,High,High,High
12.79442616,9,0.738596819,24.98859646,4,216.2613147,1.744149668,40.12785143,37.2748407,40.12785143,Medium,Medium,Medium
5.508418836,12,0.979397405,4.8023802,8,191.5957455,4.726890407,42.97513394,80.74071377,42.97513394,Medium,High,Medium
12.09672391,8,-0.161490143,18.05144598,4,231.6348274,3.486190728,38.62709366,49.37439603,38.62709366,Medium,High,Medium
7.941761301,14,0.960187334,5.153527992,7,184.2931938,3.093487761,45.66482707,52.48120601,45.66482707,High,High,High
12.08919103,12,0.329423156,16.24634678,3,190.9636658,4.843979596,43.78985806,52.55527438,43.78985806,Medium,High,Medium
7.850206164,20,0.481614187,28.20284537,3,169.7289227,1.01384266,47.18538536,39.76893116,40.78592585,High,Medium,Medium
2.062900786,20,-0.211002603,18.30111018,2,222.1347787,2.760222776,31.11370164,48.9397286,31.11370164,Medium,High,Medium
5.678846458,18,0.424320686,29.29040165,5,198.3861377,1.523257729,43.35893582,41.45077731,40.55049797,Medium,Medium,Medium
11.22419814,11,0.664180653,12.36892167,3,198.5582244,3.134493811,42.69366364,50.20077715,42.69366364,Medium,High,Medium
5.643616675,16,0.202549526,12.90910755,7,175.3559683,2.617304724,43.28049031,49.12112379,43.28049031,Medium,High,Medium
5.50642056,20,-0.762374371,14.71798978,6,189.1783216,4.130819738,42.97051542,34.7224749,40.15805259,Medium,Medium,Medium
21.29626088,15,0.168456245,14.88775887,4,202.9185699,4.4335201,40.99354923,50.68126106,40.99354923,Medium,High,Medium
6.553850183,15,-0.54553789,4.092310744,4,216.4762271,1.261611034,45.12676454,39.36482632,40.33523358,High,Medium,Medium
6.133589468,17,-0.166027859,14.88392111,8,182.8293817,2.34523077,44.3190058,47.67202548,44.3190058,Medium,High,Medium
4.902912251,9,-0.102038258,24.20079262,3,210.3144598,2.706458528,40.12785143,49.48610784,40.12785143,Medium,High,Medium
15.70853383,22,0.409674822,1.839090306,9,173.3681491,4.892825609,49.72269136,53.95612116,49.72269136,High,High,High
3.136028345,9,-0.159066961,10.23627832,5,243.2354402,1.055502721,35.86059331,41.50740502,34.46472084,Medium,Medium,Medium
0.985412059,21,0.007862327,2.825132924,7,200.5253259,3.891751589,24.74203969,50.00390489,24.74203969,Low,High,Low
3.658652738,14,-0.76601663,0.436477643,3,190.8977671,1.623910175,37.76285267,34.54072047,37.00148574,Medium,Medium,Medium
12.39494656,15,0.364144368,25.34960086,7,218.1769307,2.754652679,46.45954467,49.58643533,46.45954467,High,High,High
6.818014586,14,-0.875328921,10.31399715,7,192.9490292,2.927751763,45.59743293,28.01023221,40.48615053,High,Low,Medium
8.48411844,8,-0.374761379,9.081200889,5,232.1190474,3.103628217,38.62709366,46.6942345,38.62709366,Medium,High,Medium
11.75560628,9,0.330155964,6.239512853,9,177.8873943,1.349605563,40.12785143,41.38570398,38.10248526,Medium,Medium,Medium
10.19089401,11,-0.397509037,8.963444673,4,244.1622896,4.50498154,42.69366364,46.27849002,42.69366364,Medium,High,Medium
1.27952547,21,-0.984619014,29.43958213,6,209.5284282,1.444468069,26.68612184,18.40238794,26.4578266,Low,Low,Low
3.226929068,13,-0.113271653,22.32021265,4,184.1029112,2.374207293,36.20829534,47.88267877,36.20829534,Medium,High,Medium
9.424180655,18,0.299540258,14.88527727,8,184.3628034,4.356619961,48.33601186,52.11413599,48.33601186,High,High,High
10.88926898,14,0.693465836,6.314093759,4,205.3036066,2.501362819,45.66482707,47.40708083,45.66482707,High,High,High
3.635410343,8,0.77900077,0.557804305,5,199.278768,2.694717637,37.68306105,48.62957751,37.68306105,Medium,High,Medium
7.912579346,12,-0.509540697,28.6497748,2,204.214041,2.80458475,43.78985806,43.80675246,43.78985806,Medium,Medium,Medium
4.190759068,21,0.908571393,21.25830743,5,208.7385058,4.090720279,39.48149398,70.90805396,39.48149398,Medium,High,Medium
9.613838838,19,-0.25569617,3.550985458,8,179.6110095,4.485229392,48.80292004,48.4530172,48.47661554,High,High,High
10.43107863,13,-0.911778732,5.420534785,4,255.9185846,2.940960444,44.77728608,25.24364607,40.02926801,Medium,Low,Medium
16.6661875,17,-0.381808363,6.492029916,7,214.8456336,4.016292841,47.64966314,46.56884503,46.54864645,High,High,High
9.135853787,16,-0.649892603,6.154628139,8,190.4905201,3.902997687,47.1669891,39.51350725,42.78332264,High,Medium,Medium
8.706399346,13,-0.457110849,15.64562331,6,174.0134733,1.544721584,44.77728608,41.30391,41.20425708,Medium,Medium,Medium
10.12338922,9,0.109639537,11.99988081,5,211.4486676,2.824513351,40.12785143,49.80944815,40.12785143,Medium,High,Medium
4.120325161,12,0.191050007,24.89492424,4,189.6955619,2.455566064,39.26561462,48.31482174,39.26561462,Medium,High,Medium
4.136333424,17,-0.695843482,28.59387529,11,212.5369381,4.369363675,39.31494843,37.73277745,38.80116147,Medium,Medium,Medium
16.35785955,11,-0.213509644,16.15365741,5,212.3834798,3.895923985,42.69366364,48.9150389,42.69366364,Medium,High,Medium
10.61699531,12,0.241558409,4.184464415,7,234.0643456,2.076850715,43.78985806,45.70003994,43.78985806,Medium,High,Medium
7.772897154,15,0.04817023,9.091498461,7,220.2002343,2.670394238,46.45954467,49.36396763,46.45954467,High,High,High
5.098382082,4,0.115765125,17.66842898,4,220.4982006,4.271203154,30.58121252,50.32576477,30.58121252,Unknown,High,Unknown
7.594954134,16,0.829157305,8.172162107,4,186.2271252,2.637497925,46.8284034,47.19796629,46.8284034,High,High,High
10.73263148,16,0.433406182,24.07213361,6,170.5417947,4.774203104,47.1669891,54.43521286,47.1669891,High,High,High
7.197299014,18,-0.396722918,8.500481602,4,213.4881311,4.071442275,46.22753685,46.29316664,46.22753685,High,High,High
8.696914315,18,-0.037544653,17.12619111,6,189.798996,3.656095892,48.21059021,49.96413456,48.21059021,High,High,High
11.27919868,15,-0.798118014,8.996467796,6,179.2384883,1.024868896,46.45954467,31.99706242,40.53008916,High,Medium,Medium
6.339738921,9,-0.404198316,1.994197749,3,210.8824587,3.936219665,40.12785143,46.15059145,40.12785143,Medium,High,Medium
7.224617779,17,0.875790635,7.432969812,3,218.2780727,2.994974346,46.27027843,49.99464398,46.27027843,High,High,High
6.158686286,6,0.386950018,28.77188446,4,200.5058459,1.250671477,35.07991741,40.80903635,34.17033861,Medium,Medium,Medium
9.724053623,17,0.98275218,26.36075871,2,197.2156536,4.196359365,47.79142638,79.20014197,47.79142638,High,High,High
7.908027842,14,-0.16480895,10.00969727,10,254.7031026,2.031508189,45.66482707,45.48954074,44.73339963,High,High,Medium
3.621892158,19,0.051834908,22.21645678,4,204.3883665,1.709054601,37.63646444,43.54498311,37.63646444,Medium,Medium,Medium
9.049244457,13,0.928545872,24.98988876,6,182.0307429,2.227443421,44.77728608,30.37947846,44.77728608,Medium,Unknown,Medium
10.29576369,15,0.242845573,27.02631679,6,213.5014845,3.748157108,46.45954467,51.39708275,46.45954467,High,High,High
7.525934086,15,-0.083533458,13.47704584,4,216.6057071,2.184753767,46.45954467,46.66319199,46.15029167,High,High,High
23.13454103,11,0.46138091,16.06480205,6,213.9025725,3.290581945,27.28258805,50.63159282,27.28258805,Low,High,Low
6.590864741,21,0.249787392,10.5096561,4,163.9272176,2.560954222,45.19423326,48.83874766,45.19423326,High,High,High
4.134615811,15,0.938936453,5.8776743,6,220.1218701,3.504890997,39.30966277,66.84237358,39.30966277,Medium,High,Medium
4.848342523,14,0.910898708,12.09003829,4,206.2802625,1.281182686,41.34744238,25.54354092,38.61904642,Medium,Low,Medium
5.37383789,14,0.593983867,16.99189124,7,185.8460218,4.680505832,42.66085375,58.58984394,42.66085375,Medium,High,Medium
9.311638214,14,-0.49232989,17.94504778,9,228.0053108,4.454014636,45.66482707,44.23514252,44.59616699,High,Medium,Medium
6.454542321,20,0.185399042,27.49522844,8,228.519693,2.747622099,44.943129,49.60641363,44.943129,Medium,High,Medium
6.428209195,13,0.876984442,19.43488973,3,207.6375925,1.011680599,44.77728608,27.57886005,39.88419963,Medium,Low,Medium
3.927776411,14,-0.996783145,10.5423711,2,213.9938597,2.400366641,38.65745886,17.04097509,36.508011,Medium,Low,Medium
6.904523441,27,-0.788571335,19.96356228,2,186.194848,4.419633074,45.74602355,33.36992615,41.0460427,High,Medium,Medium
8.709980058,16,-0.063895287,12.34366472,7,199.8658402,4.574636701,47.1669891,49.89844279,47.1669891,High,High,High
5.299061817,11,0.292852602,4.468551191,2,223.6504301,1.782131951,42.48330489,43.48048363,41.70377942,Medium,Medium,Medium
7.717728249,18,-0.743335767,23.25396638,6,186.6569309,1.207876249,47.00347026,34.51117912,40.90989029,High,Medium,Medium
8.114696098,29,-0.330302629,4.765369476,9,201.0518488,2.228037422,47.53175736,46.63713583,46.65194171,High,High,High
4.521437026,15,-0.973962576,23.81720994,4,191.8342091,4.494238559,40.452977,19.53642423,37.70083123,Medium,Low,Medium
13.27872346,14,0.496323002,25.7259511,8,186.3051089,4.326345171,45.66482707,55.86217967,45.66482707,High,High,High
10.93260033,15,-0.596394026,22.14741846,4,196.2203947,2.102061689,46.45954467,41.33407501,43.23106516,High,Medium,Medium
8.283919664,13,0.676031877,18.70802217,6,156.6197879,3.358412154,44.77728608,51.35091927,44.77728608,Medium,High,Medium
7.453731877,18,0.12212015,1.710126674,1,190.4585673,2.363062704,46.62214088,47.81149684,46.62214088,High,High,High
6.986196986,14,0.274660309,28.00322643,5,206.8624274,1.806505091,45.66482707,43.69058609,42.99730025,High,Medium,Medium
6.732518121,17,-0.641514495,2.134367995,7,215.5451346,4.278289439,45.44907374,39.81585762,42.35919641,High,Medium,Medium
16.57577051,10,-0.629318019,23.83332906,5,173.7438463,1.117433835,41.47760831,37.62823489,38.36829242,Medium,Medium,Medium
6.93859409,11,-0.31844008,4.149026051,8,187.2123431,2.011741089,42.69366364,45.00377079,42.69366364,Medium,High,Medium
13.9155912,20,0.855721087,0.983133578,8,200.0169106,2.909614183,49.19343956,49.80610176,49.19343956,High,High,High
2.785084704,14,-0.754295644,27.90283392,4,207.1060184,2.090157003,34.4454645,35.11909787,34.4454645,Medium,Medium,Medium
11.06604396,21,0.046733771,5.581899039,5,225.4591464,3.826050301,49.50803966,50.0559332,49.50803966,High,High,High
6.304825755,21,-0.501414963,16.1183464,5,163.3761087,4.239888761,44.65720988,44.01214118,44.18650544,Medium,Medium,Medium
3.731941149,12,0.459929805,3.404267962,3,232.3912974,3.472427255,38.01181792,51.57554785,38.01181792,Medium,High,Medium
16.22330625,14,-0.379578277,19.08776575,3,199.4692099,3.653624637,45.66482707,46.60937906,45.66482707,High,High,High
6.265815576,11,0.970791622,26.04910448,5,215.4137822,2.770597447,42.69366364,34.37813974,42.69366364,Medium,Medium,Medium
11.22944341,13,0.023872303,6.840911242,4,246.5664756,3.869283799,44.77728608,50.01565541,44.77728608,Medium,High,Medium
2.32598998,12,-0.083149564,8.995245235,6,228.2092529,2.895987326,32.399449,49.83015139,32.399449,Medium,High,Medium
6.725714281,14,0.614184818,18.64970891,5,201.4783294,3.24465167,45.43720092,50.57075218,45.43720092,High,High,High
